mV	mV.1	mV.2	mV.3	mV.4	°C	bar	%*bar	Zeit	Datum	Druck	Temp	sep	Zeitstempel	S4-008	%
1,08667	2,76258	3,32211	2,89145	1,5887	24,3985	2,00232	1,60967	10:04:47	31.10.2023	1,02484	20,7399	 	2023-10-31 10:04:47	0,127151	1,5706549315015026
1,0864	2,7619	3,32081	2,89153	1,58967	24,3616	2,00274	1,7453	10:05:47	31.10.2023	1,02342	20,8628	 	2023-10-31 10:05:47	0,126248	1,7053604580719548
1,08872	2,7648	3,32054	2,89122	1,58815	24,3838	2,00372	1,73225	10:06:47	31.10.2023	1,02472	20,9419	 	2023-10-31 10:06:47	0,134485	1,6904617846826449
1,08857	2,76408	3,31692	2,89289	1,58903	24,3691	2,00299	1,62339	10:07:47	31.10.2023	1,02346	20,8037	 	2023-10-31 10:07:47	0,120584	1,5861782580657768
1,08764	2,76463	3,31599	2,89036	1,58936	24,4564	2,00363	1,60283	10:08:47	31.10.2023	1,02483	21,4277	 	2023-10-31 10:08:47	0,110296	1,5639959798210437
1,08539	2,76171	3,31265	2,88984	1,58865	24,386	2,00268	1,72669	10:09:47	31.10.2023	1,0238	20,6934	 	2023-10-31 10:09:47	0,11362	1,68655010744286
1,08737	2,76	3,30966	2,88787	1,58874	24,3317	2,00416	1,73541	10:10:47	31.10.2023	1,02408	21,1453	 	2023-10-31 10:10:47	0,111685	1,6946039371924067
1,08693	2,76112	3,31236	2,89025	1,5894	24,3267	2,00337	1,61145	10:11:47	31.10.2023	1,02377	20,7658	 	2023-10-31 10:11:47	0,126023	1,574035183683835
1,08756	2,76132	3,3113	2,8911	1,58921	24,378	2,00211	1,76132	10:12:47	31.10.2023	1,02342	20,764	 	2023-10-31 10:12:47	0,1286	1,7210138555040941
1,08689	2,76138	3,30822	2,89102	1,58787	24,3858	2,00195	1,73103	10:13:47	31.10.2023	1,0239	20,8815	 	2023-10-31 10:13:47	0,139853	1,6906240843832405
1,08846	2,75779	3,30729	2,89066	1,58851	24,3128	2,00213	1,63674	10:14:47	31.10.2023	1,02193	20,853	 	2023-10-31 10:14:47	0,111427	1,601616549078704
1,09167	2,75825	3,30693	2,89139	1,58945	24,3123	2,00354	1,63925	10:15:47	31.10.2023	1,02391	20,6702	 	2023-10-31 10:15:47	0,132295	1,6009707884482034
1,10164	2,76001	3,30753	2,89131	1,5891	24,3569	2,00251	1,76287	10:16:47	31.10.2023	1,0241	20,9452	 	2023-10-31 10:16:47	0,120708	1,7213846304071867
1,10426	2,75696	3,30583	2,89208	1,58947	24,3499	2,00287	1,74645	10:17:47	31.10.2023	1,02444	21,0056	 	2023-10-31 10:17:47	0,124322	1,7047850532974114
1,10218	2,75858	3,30405	2,89069	1,58923	24,2791	2,0035	1,74897	10:18:47	31.10.2023	1,02385	20,7537	 	2023-10-31 10:18:47	0,13203	1,708228744444987
1,09842	2,75881	3,30381	2,88787	1,58976	24,3085	2,00279	1,62243	10:19:47	31.10.2023	1,02389	20,5739	 	2023-10-31 10:19:47	0,115722	1,5845745148404615
1,09366	2,7581	3,30549	2,89218	1,58952	24,3887	2,00318	1,76455	10:20:47	31.10.2023	1,02357	21,0053	 	2023-10-31 10:20:47	0,125154	1,723917269947341
1,09441	2,75797	3,30366	2,88845	1,59066	24,3584	2,00159	1,6262	10:21:47	31.10.2023	1,02378	20,7541	 	2023-10-31 10:21:47	0,120177	1,5884272011564986
1,09825	2,75493	3,29971	2,88957	1,58929	24,3532	2,00212	1,73227	10:22:47	31.10.2023	1,02422	20,9395	 	2023-10-31 10:22:47	0,108251	1,6913065552322744
1,09562	2,75524	3,30183	2,88904	1,58927	24,3176	2,00275	1,76375	10:23:47	31.10.2023	1,02034	20,9309	 	2023-10-31 10:23:47	0,134391	1,7285904698433854
1,0906	2,75444	3,30359	2,8889	1,5891	24,3385	2,00389	1,76464	10:24:47	31.10.2023	1,02356	20,7697	 	2023-10-31 10:24:47	0,125962	1,7240220407206222
1,0858	2,75231	3,30319	2,889	1,5902	24,3139	2,00241	1,60849	10:25:47	31.10.2023	1,02433	20,9517	 	2023-10-31 10:25:47	0,120883	1,5702849667587595
1,08615	2,75389	3,30118	2,88743	1,58874	24,2463	2,00164	1,62792	10:26:47	31.10.2023	1,02492	20,8479	 	2023-10-31 10:26:47	0,121456	1,588338602037232
1,08391	2,75384	3,30025	2,88932	1,58912	24,3273	2,00271	1,73512	10:27:47	31.10.2023	1,02409	20,9333	 	2023-10-31 10:27:47	0,120765	1,6943042115439073
1,08098	2,75061	3,29546	2,88839	1,58941	24,3638	2,00254	1,63852	10:28:47	31.10.2023	1,02364	20,683	 	2023-10-31 10:28:47	0,121826	1,600679926536673
1,08303	2,75146	3,29437	2,89141	1,58881	24,3579	2,00327	1,62754	10:29:47	31.10.2023	1,02167	20,9391	 	2023-10-31 10:29:47	0,116877	1,5930192723677898
1,09221	2,7531	3,29307	2,89107	1,58951	24,372	2,00202	1,73507	10:30:47	31.10.2023	1,02434	21,1783	 	2023-10-31 10:30:47	0,131261	1,6938418884354802
1,0967	2,75191	3,28733	2,89192	1,59006	24,2838	2,0025	1,73002	10:31:47	31.10.2023	1,02415	20,8702	 	2023-10-31 10:31:47	0,121839	1,6892252111507104
1,10089	2,75161	3,28282	2,89278	1,58987	24,2812	2,00202	1,64158	10:32:47	31.10.2023	1,02376	20,9481	 	2023-10-31 10:32:47	0,114072	1,603481284676096
1,09993	2,75121	3,28245	2,891	1,59026	24,2998	2,0016	1,73819	10:33:47	31.10.2023	1,02441	21,5053	 	2023-10-31 10:33:47	0,121571	1,696771800353374
1,10217	2,75265	3,28072	2,89138	1,58987	24,3522	2,00289	1,65979	10:34:47	31.10.2023	1,02379	20,7541	 	2023-10-31 10:34:47	0,114708	1,6212211488684205
1,10214	2,75023	3,28166	2,89153	1,58963	24,2797	2,00269	1,76358	10:35:47	31.10.2023	1,02366	20,769	 	2023-10-31 10:35:47	0,10611	1,7228181232049704
1,10045	2,74909	3,2823	2,88995	1,58898	24,3491	2,00239	1,63808	10:36:47	31.10.2023	1,02435	20,6727	 	2023-10-31 10:36:47	0,1006	1,599140918631327
1,09677	2,7502	3,27828	2,88839	1,58889	24,3271	2,00264	1,62119	10:37:47	31.10.2023	1,02455	20,9606	 	2023-10-31 10:37:47	0,144765	1,58234346786394
1,08868	2,74756	3,27202	2,88825	1,5895	24,3531	2,00292	1,63395	10:38:47	31.10.2023	1,14833	20,834	 	2023-10-31 10:38:47	0,242233	1,422892374143321
1,08977	2,74824	3,27106	2,88885	1,59023	24,3425	2,00219	1,7604	10:39:47	31.10.2023	1,15064	20,6501	 	2023-10-31 10:39:47	0,266254	1,5299311687408745
1,08566	2,75024	3,26714	2,89221	1,58942	24,3241	2,00203	3,73973	10:40:47	31.10.2023	4,48625	20,7541	 	2023-10-31 10:40:47	0,27169	0,8335982167734746
1,08405	2,75065	3,26223	2,89038	1,58879	24,3601	2,00167	4,97329	10:41:47	31.10.2023	6,13031	20,7667	 	2023-10-31 10:41:47	0,411032	0,8112623994545138
1,08593	2,75088	3,25569	2,89146	1,58956	24,2634	2,00134	9,51663	10:42:47	31.10.2023	6,12647	20,954	 	2023-10-31 10:42:47	0,61832	1,553362703155324
1,09196	2,75107	3,25055	2,89102	1,59061	24,3774	2,00145	25,3418	10:43:47	31.10.2023	6,12993	20,7857	 	2023-10-31 10:43:47	0,810514	4,134109198636852
1,09469	2,7459	3,24308	2,88801	1,58971	24,2658	2,00169	25,4362	10:44:47	31.10.2023	6,12963	2,23753e-317	 	2023-10-31 10:44:47	2,23753e-314	4,149712135969056
1,09691	2,74881	3,23695	2,88799	1,59018	24,2916	2,00224	25,2602	10:45:47	31.10.2023	6,12963	2,23753e-317	 	2023-10-31 10:45:47	2,23753e-314	4,120999146767423
1,09781	2,74774	3,22821	2,88899	1,58988	24,3353	2,0017	25,1506	10:46:47	31.10.2023	6,12963	2,23753e-317	 	2023-10-31 10:46:47	2,23753e-314	4,103118785310044
